#IsoDatetime,EA kWhd,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,,Total mmscfd
2020-01-10T00:00:00,21807462,27350963,21707225,24843317,7127039,41681111,17913522,15149055,22100201,8927803,13687344,5136428,29667466,,,,,257098936,,,,,,,853.3113686
2020-01-11T00:00:00,19361410,23895697,21889031,21721866,5558255,36349375,17780004,15956954,20389455,7731040,11632971,4755995,15972105,,,,,222994158,,,,,,,740.1176104
2020-01-12T00:00:00,19516603,25287859,22591862,21151704,5801228,38969677,19049661,15915483,19390197,8736514,10794691,4558127,28412145,,,,,240175751,,,,,,,797.1433176
2020-01-13T00:00:00,20108856,29438159,23381092,22947781,7676034,40078662,23357879,20527752,17640348,9246751,13745543,4691658,18705572,,,,,251546087,,,,,,,834.8814628
2020-01-14T00:00:00,17888594,29649861,23436269,23670402,8333541,41331958,23210005,18035797,20427583,8995957,14003747,5030819,19616600,,,,,253631133,,,,,,,841.8017304
2020-01-15T00:00:00,20028262,30204226,23598259,23622707,8422302,39884412,21835614,17812386,22311049,8461142,13754351,4889163,12729786,,,,,247553659,,,,,,,821.6305942
2020-01-16T00:00:00,21041306,28603273,23217683,24344163,7804643,39477602,21509464,18465770,19115984,9095312,13585884,4521567,22721962,,,,,253504613,,,,,,,841.3818105
2020-01-17T00:00:00,20590309,27691334,23648131,24223332,7004212,41802161,21415218,16180065,20310997,9402469,13301275,4960990,21124772,,,,,251655265,,,,,,,835.2438245
2020-01-18T00:00:00,19179047,25936674,23426301,22301073,6000661,39089368,21516770,16281871,19001753,8090804,12096159,4724434,16910435,,,,,234555350,,,,,,,778.4892067
2020-01-19T00:00:00,20694938,26211061,23094505,22116768,6083896,40531242,21571080,17150018,18964694,9062894,11601829,5228043,17546047,,,,,239857015,,,,,,,796.0854328
2020-01-20T00:00:00,21216173,31274477,24112451,23853697,8208982,41019557,22326242,33165679,22046692,9952603,14537867,4560988,35282443,,,,,291557851,,,,,,,967.6805075
2020-01-21T00:00:00,20162884,30875756,25662208,24222955,8852365,42220812,22187468,28165834,23745771,10086989,14557645,5145437,34763109,,,,,290649233,,,,,,,964.6648043
2020-01-22T00:00:00,20432412,28833873,24582296,25405095,8734840,39598765,21187643,28974763,22362893,10163035,15050743,4962672,37018139,,,,,287307169,,,,,,,953.5724939
2020-01-23T00:00:00,21491946,28766367,24196904,26326747,8619477,40644965,22892826,28965197,21541106,9805188,14334841,5007134,30650450,,,,,283243148,,,,,,,940.0840082
2020-01-24T00:00:00,21019249,28901957,23806419,25622190,7914147,42280833,22160468,21830150,21195793,9716633,13387163,5060454,40458074,,,,,283353530,,,,,,,940.4503661
2020-01-25T00:00:00,19276658,26799277,21655089,23781801,5646865,39436584,21426559,16515718,20245060,8214720,11987842,5097003,29074945,,,,,249158121,,,,,,,826.9558036
2020-01-26T00:00:00,19139717,26714395,21386012,22579705,5512252,39885964,22442567,16113970,19962522,7591313,11408774,5052520,27982716,,,,,245772427,,,,,,,815.7186852
2020-01-27T00:00:00,20582459,30112554,22508955,26055844,7527097,40360995,24499160,23747044,22741218,8565855,14296476,5253458,27543205,,,,,273794320,,,,,,,908.7233481
2020-01-28T00:00:00,21071874,30636433,23621005,26757101,7729719,42095295,24166781,30305573,22452788,8424554,14882455,5241192,17156482,,,,,274541252,,,,,,,911.2024154
2020-01-29T00:00:00,19459852,30842300,23369795,26037781,7301196,38265733,23058520,29210348,21920864,8808612,14608098,4625932,21295256,,,,,268804287,,,,,,,892.1614286
2020-01-30T00:00:00,20400721,30144315,23099621,23948222,6970630,38276744,22801302,17840348,20653617,8282393,13566135,4466352,14546431,,,,,244996831,,,,,,,813.1444821
2020-01-31T00:00:00,20498334,28026080,23754128,25158528,5083045,40618636,22077133,15683459,20371900,8613224,12792697,5032748,17553994,,,,,245263906,,,,,,,814.030904
2020-02-01T00:00:00,19521894,25745053,23714873,22703620,4363032,39593152,22173953,16365970,18749978,7871870,11494287,4479506,19045425,,,,,235822613,,,,,,,782.6952525
2020-02-02T00:00:00,19890098,25699082,23881400,21931704,4609130,38157932,22182845,15741985,18288659,7433888,11046175,4632664,29843444,,,,,243339006,,,,,,,807.6421609
2020-02-03T00:00:00,20710971,29145095,25704513,25676448,6921712,41247822,24470599,23735312,19809394,8861926,14182197,5224912,22319940,,,,,268010841,,,,,,,889.5279813
2020-02-04T00:00:00,21030907,31275692,25541906,25754880,7450617,43887864,25884523,18643051,20078119,9060841,14993338,5521296,22684788,,,,,271807822,,,,,,,902.1301612
2020-02-05T00:00:00,21688086,31242189,26177538,27131529,7370134,39738439,25902522,30311356,20386506,8893220,15330105,4915845,37289056,,,,,296376525,,,,,,,983.6736865
2020-02-06T00:00:00,23024254,31064434,27314431,25922913,7407343,41526938,24986775,31139353,20567059,9500916,15531450,5023319,40779700,,,,,303788885,,,,,,,1008.275309
2020-02-07T00:00:00,21863667,29105009,26155764,24733914,7190238,45538534,23473618,16966704,19940234,8664389,13579788,5317590,20841292,,,,,263370741,,,,,,,874.1274894
2020-02-08T00:00:00,19635715,26420416,24892689,23331056,4634764,41774540,24530992,16661085,18692617,7516199,11819105,5074612,24386327,,,,,249370117,,,,,,,827.6594183
2020-02-09T00:00:00,18532100,26723493,24157672,23410017,4501825,40019234,24170157,18484980,18041948,8124005,11095245,4822136,29335596,,,,,251418408,,,,,,,834.4576962
2020-02-10T00:00:00,19433147,31665823,25666357,26135304,7742394,41906744,26743420,20961935,19309108,9504719,14372690,5660665,25355935,,,,,274458241,,,,,,,910.9269019
2020-02-11T00:00:00,19806866,33810800,25695669,26654990,8115666,49614171,24331923,22058904,21427032,9889323,15293010,5378713,29146552,,,,,291223619,,,,,,,966.5711915
2020-02-12T00:00:00,19999487,32512696,26942978,26745803,7831172,41244797,24224913,21307216,19594065,9648159,15491948,5045530,29760210,,,,,280348974,,,,,,,930.4782447
2020-02-13T00:00:00,20738548,30240985,25642595,25907626,7049036,42574367,26637392,22980167,19175026,9319719,15196521,4469095,22558297,,,,,272489374,,,,,,,904.3922323
2020-02-14T00:00:00,20518805,28758799,24580865,25940656,5603983,44383668,26657040,15955118,18855223,9021291,13623058,4715948,27246254,,,,,265860708,,,,,,,882.3916899
2020-02-15T00:00:00,18353934,25190120,23389773,23843914,4730560,39724727,23930892,16017206,16214591,7889215,12436223,4973028,26556631,,,,,243250814,,,,,,,807.3494517
2020-02-16T00:00:00,18331162,26815266,23735658,24869966,4777640,39810332,22459742,15585665,15756114,8080856,11592390,5130299,15047216,,,,,231992306,,,,,,,769.9824636
2020-02-17T00:00:00,19616558,29990304,24759103,26666222,7323377,40522436,21901892,24026405,19277146,8904271,13935279,5107406,19927287,,,,,261957686,,,,,,,869.4375598
2020-02-18T00:00:00,20046487,32392451,26539249,25628822,7497012,45654413,22255543,19700234,20383691,9360358,15394180,4883319,18446354,,,,,268182113,,,,,,,890.096433
2020-02-19T00:00:00,18396149,30996463,27155765,23818878,7827744,38083896,25566025,19536922,20331164,8736261,14902659,4484410,26558892,,,,,266395228,,,,,,,884.1657617
2020-02-20T00:00:00,19895506,30806291,25960002,23933859,7610262,40082326,25738037,18061799,20897785,9210461,15306249,4847623,24113889,,,,,266464089,,,,,,,884.3943114
2020-02-21T00:00:00,19044314,27767755,24929335,24642551,6351600,42811712,25865883,16907930,20692980,8807402,12945554,5358738,16404252,,,,,252530006,,,,,,,838.1470899
2020-02-22T00:00:00,18049432,24871179,24653690,23447784,4770006,39236378,25513758,19414557,18377979,8077828,11090103,5723473,20238347,,,,,243464514,,,,,,,808.058722
2020-02-23T00:00:00,18147528,26042523,24364180,23045411,4807215,38447728,25696335,16114676,16834145,8317435,11395509,5378285,28554787,,,,,247145757,,,,,,,820.2767675
2020-02-24T00:00:00,18055488,31546343,25726146,25079636,7364588,40188038,25160097,27653221,18900473,8990822,14197506,5162212,35921013,,,,,283945583,,,,,,,942.41539
2020-02-25T00:00:00,16818592,32744977,26441791,24316066,7775091,47726382,25241810,21759940,21436917,9592822,15930412,4364377,25635431,,,,,279784608,,,,,,,928.605114
2020-02-26T00:00:00,19060984,30973205,27625792,23165827,7726864,41504621,26128036,26109788,19235657,9506846,15134682,4548907,29211390,,,,,279932599,,,,,,,929.0962961
2020-02-27T00:00:00,19739634,29583975,26709752,23599163,7561215,38233820,27735620,28938554,19308812,9386788,15187618,4140275,30385905,,,,,280511131,,,,,,,931.0164438
2020-02-28T00:00:00,18951243,27953435,26175725,23876711,5536899,37696912,25696404,29958699,17607167,8518864,13163095,3945810,37761681,,,,,276842645,,,,,,,918.8407388
2020-02-29T00:00:00,16775246,26254855,26136497,22304465,4868339,37438949,24240419,19400020,17210866,6700855,11571781,4181646,28733337,,,,,245817275,,,,,,,815.8675357
2020-03-01T00:00:00,17277844,25483862,25566215,20871549,4691140,36724205,23806306,20342564,18097632,7298606,11130399,5492740,26226050,,,,,243009112,,,,,,,806.5472427
2020-03-02T00:00:00,18458530,29928787,27602045,23959354,7410240,37355275,25523567,14181493,18716908,8623463,14650078,5996067,36201682,,,,,268607489,,,,,,,891.508256
2020-03-03T00:00:00,18435823,31406872,27577190,24150557,7795767,38995086,26794202,17389598,20012868,8565120,15288601,5435482,33837864,,,,,275685030,,,,,,,914.9986146
2020-03-04T00:00:00,17514998,32048652,28444233,25614256,7616262,38828467,26841871,27993457,20331544,9321072,16145925,4833829,45906710,,,,,301441276,,,,,,,1000.483595
2020-03-05T00:00:00,18403803,30674742,28798517,24945156,7389647,41137783,25431615,27275274,18649799,7655253,15077281,5736396,46730899,,,,,297906165,,,,,,,988.7505616
2020-03-06T00:00:00,16610991,29253477,26423757,24857853,5449607,38511099,24420368,27416411,18598013,7948681,12872702,5116579,41193787,,,,,278673325,,,,,,,924.9167657
2020-03-07T00:00:00,14892921,26786883,24827086,23577495,3943617,35554805,24361109,16154058,17647765,7126942,11538792,4147341,21806285,,,,,232365099,,,,,,,771.2197636
2020-03-08T00:00:00,14469913,26902085,26421674,22930285,4335270,36711793,25209813,18094897,18122970,8018579,10783730,4804638,27903550,,,,,244709197,,,,,,,812.1898248
2020-03-09T00:00:00,14933929,31302343,26386260,24962807,6180510,38245310,26743171,25250716,18838425,8752044,12702783,4015470,39938125,,,,,278251893,,,,,,,923.5180329
2020-03-10T00:00:00,15162506,30241187,26488930,24966918,6328242,36938451,26541065,19169291,18296305,8199748,13503055,3948109,15618894,,,,,245402701,,,,,,,814.4915646
2020-03-11T00:00:00,13868944,35606679,25902896,25198195,6367551,39646005,27290045,24048755,19849669,7848697,14111720,4707599,16533000,,,,,260979755,,,,,,,866.1918068
2020-03-12T00:00:00,16917188,39263456,27820513,25304592,6207775,39509065,25911996,19281289,21590144,8840006,14847186,5149192,26462735,,,,,277105137,,,,,,,919.7119497
2020-03-13T00:00:00,16577885,35390539,27389903,25672980,4250139,37784087,25514833,23102689,20327863,8096571,12774794,3760053,38233779,,,,,278876115,,,,,,,925.5898257
2020-03-14T00:00:00,13385221,31315174,25619920,24317524,3357453,35135612,24989325,14812478,18704268,6782615,11140759,3287059,29057978,,,,,241905386,,,,,,,802.8839761
2020-03-15T00:00:00,15028352,31749393,25229295,23672279,4640690,36266981,23971064,14761805,21234598,7805559,10672724,3613918,34574823,,,,,253221481,,,,,,,840.4420954
2020-03-16T00:00:00,14380344,37017977,27307752,24084746,6204460,38902787,24432619,15825392,21110782,7615760,13462120,4014431,35180307,,,,,269539477,,,,,,,894.6015242
2020-03-17T00:00:00,13442569,29682030,25271875,22194676,6090555,39653146,23658700,15480376,20974182,8101519,13181560,4042013,27570782,,,,,249343983,,,,,,,827.5726796
2020-03-18T00:00:00,14539238,34978338,26775643,23818061,6059499,39461994,23702912,26861384,21338494,8195089,14473726,4319315,39160769,,,,,283684462,,,,,,,941.5487294
2020-03-19T00:00:00,15413056,37444355,29465862,24007287,6265224,39286765,22498213,20460198,22244365,8039138,15333747,4262742,45093658,,,,,289814610,,,,,,,961.8946906
2020-03-20T00:00:00,15417329,33944856,25757175,22559123,5814679,38668912,23198474,14970624,20898756,6748446,13087480,4058095,31979169,,,,,257103118,,,,,,,853.3252486
2020-03-21T00:00:00,13285792,31094811,24956379,20606831,3751893,37353866,21881472,15297783,20576279,7148403,11650643,4107275,25895620,,,,,237607047,,,,,,,788.617789
2020-03-22T00:00:00,13663901,31105647,25185581,21394253,4673526,36328923,22184098,16744927,20035066,7192310,10157568,3992441,23194351,,,,,235852592,,,,,,,782.7947528
2020-03-23T00:00:00,12930416,35086180,27084053,23943619,6037694,38747291,22686839,18196856,19169643,7042373,11344664,4992235,32424196,,,,,259686059,,,,,,,861.8980298
2020-03-24T00:00:00,11714929,26160211,25136266,23301702,5883778,38980032,21244554,13254855,18299117,6285546,9898980,4928734,26102675,,,,,231191379,,,,,,,767.3241869
2020-03-25T00:00:00,10454448,30074447,23792883,22573085,6276508,37970364,20334328,13935889,18400162,6509980,10316471,5297170,24541048,,,,,230476783,,,,,,,764.9524428
2020-03-26T00:00:00,11670201,33146524,24703336,22343280,5858361,38448744,20135512,17988528,18637397,5951348,9563578,4063681,24847961,,,,,237358451,,,,,,,787.7926989
2020-03-27T00:00:00,11210174,29322393,23690852,21964045,5166924,36740462,19625031,14307629,19151630,6047867,9194680,3918761,24581901,,,,,224922349,,,,,,,746.5172763
2020-03-28T00:00:00,9691967,26321797,22785132,20058107,3109559,33357027,19005803,13392620,18337032,5501701,8848629,3565485,20754636,,,,,204729495,,,,,,,679.4971939
2020-03-29T00:00:00,10463704,27857943,22688695,21371183,3530631,35897886,19488889,12610322,20042900,6494039,8544918,3544622,27630786,,,,,220166518,,,,,,,730.7326732
2020-03-30T00:00:00,10898081,32541095,22957984,22068387,5206924,37049826,19645879,13581361,18961066,6124013,8434922,3744128,26710452,,,,,227924118,,,,,,,756.4801476
2020-03-31T00:00:00,10512496,27222162,21121152,22314589,5525199,38969879,19040602,13758133,21012156,6214475,9600377,3871471,30614901,,,,,229777592,,,,,,,762.6318278
2020-04-01T00:00:00,10650492,30377244,19310168,22133700,5164122,36525675,19223397,16080575,21806360,6242542,10670489,3765514,24690036,,,,,226640314,,,,,,,752.2192022
2020-04-02T00:00:00,13267674,31632380,20086573,20708873,4930427,36720107,18663289,13029224,20914186,6423507,9475523,4110879,22325327,,,,,222287969,,,,,,,737.7737691
2020-04-03T00:00:00,13886322,28009283,20205014,20436805,4607959,35630001,18562969,17738822,20976877,6109771,8740707,3966929,21870961,,,,,220742420,,,,,,,732.644092
2020-04-04T00:00:00,11880876,24814694,19575619,18874270,2725033,33944361,18185730,16692302,20751181,5929034,7937305,3871196,22772818,,,,,207954419,,,,,,,690.2007167
2020-04-05T00:00:00,11825656,24677351,18983066,22143910,2603537,31953753,16909386,15506447,15698943,5637414,6527616,3971649,17198776,,,,,193637504,,,,,,,642.6828758
2020-04-06T00:00:00,12486854,28956510,20930013,24209657,4557852,32899107,16750946,19518412,11937587,5924100,7541269,4172067,21202490,,,,,211086864,,,,,,,700.5973016
2020-04-07T00:00:00,12297432,25001043,20217824,22960821,4562317,34084853,16546632,21712597,18389579,6182408,8284098,4842646,18330760,,,,,213413010,,,,,,,708.3177802
2020-04-08T00:00:00,11967759,28527129,19467787,21122994,4959751,31062840,17150790,23750363,17498613,5525723,7983685,4617563,34240522,,,,,227875519,,,,,,,756.3188476
2020-04-09T00:00:00,13464451,30370877,20263353,20244804,4498019,29737715,17926912,17550637,18154164,5818941,7853146,4191422,17989099,,,,,208063540,,,,,,,690.5628893
2020-04-10T00:00:00,12567977,27429139,19905137,17332421,2430712,27673671,16189594,16724990,17868019,5021146,7890990,3212500,17846662,,,,,192092958,,,,,,,637.5565276
2020-04-11T00:00:00,11443433,24102611,20029919,18824203,2176525,26975090,15335351,15592911,17599984,5060971,7041103,3753879,19132616,,,,,187068596,,,,,,,620.8806701
2020-04-12T00:00:00,11494022,23385156,20405142,17755073,2309158,28322387,16231753,12210530,17858587,5808253,6135001,2854817,14451384,,,,,179221263,,,,,,,594.8353719
2020-04-13T00:00:00,12331580,25810029,21304003,19104077,2905445,30364767,16940839,12341738,20263125,4718322,7454142,2964077,16445807,,,,,192947951,,,,,,,640.3942494
2020-04-14T00:00:00,12797406,20559568,22141719,20319686,4900500,34845674,17420619,16541341,20326359,5581453,8653540,3300603,17892391,,,,,205280859,,,,,,,681.327171
2020-04-15T00:00:00,12811616,25676715,21637457,20567489,4977478,31763328,18209179,16878255,19966472,5677876,8663395,3512384,24685001,,,,,215026645,,,,,,,713.6734348
2020-04-16T00:00:00,13040271,28328394,21739330,20698178,4757016,33199893,16340271,16114207,20244136,5553481,7939941,3755386,18036818,,,,,209747322,,,,,,,696.1513617
2020-04-17T00:00:00,13489943,27352478,21600192,19584192,2779515,33172598,15912520,13505077,20759959,8049393,8814599,3616408,17759536,,,,,206396410,,,,,,,685.0296848
2020-04-18T00:00:00,12369273,23792388,21409275,19620559,2765862,31385622,16622716,13243074,21186288,6146954,7808551,3357074,26393713,,,,,206101349,,,,,,,684.0503773
2020-04-19T00:00:00,11240208,23238987,20261257,19009744,3191614,30363431,16489992,15036409,20208086,5488731,6900352,3209294,23040233,,,,,197678338,,,,,,,656.0944038
2020-04-20T00:00:00,10587473,28373396,20985675,19015865,3249888,31204748,17521693,11485721,19788527,5534807,7833097,3591105,16497189,,,,,195669184,,,,,,,649.4260217
2020-04-21T00:00:00,10632813,20545699,21273463,18917694,5035471,33061222,18432850,16787119,19777096,8061970,8022921,3777030,13215831,,,,,197541179,,,,,,,655.6391731
2020-04-22T00:00:00,10582525,25741306,20992526,19831638,5197498,31536679,18423070,16824046,19404509,6032964,9195520,4088969,24442527,,,,,212293777,,,,,,,704.6030459
2020-04-23T00:00:00,11472018,29734286,21074861,21309001,5008886,35185161,17678128,15167630,20656278,6878738,8511421,3903710,25041090,,,,,221621208,,,,,,,735.5607894
2020-04-24T00:00:00,13332900,26446255,21325486,20559721,2823112,34081988,18302102,11802714,19550423,8631804,8096486,3856906,29350153,,,,,218160050,,,,,,,724.073206
2020-04-25T00:00:00,11072831,23661972,21063476,19591455,2861823,33833318,15547337,16552961,20570069,6860784,7291629,3802312,22253524,,,,,204963491,,,,,,,680.2738266
2020-04-26T00:00:00,11364505,23231618,19778052,18696885,2859498,34056594,16072687,15881540,19864406,6733936,6982835,4117589,30173705,,,,,209813850,,,,,,,696.3721682
