IsoDatetime,EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,
2016-04-29T00:00:00,128711030,189758075,128032721,105921748,175880441,234094312,158228453,161888223,112160975,91423049,154598586,19521454,53963235,,,,,1714182302,,,,,,
2016-04-30T00:00:00,111153430,154180591,93935754,74200890,154000344,179061038,121020421,146460538,101375989,80178521,138025541,15764980,46402983,,,,,1415761020,,,,,,
2016-05-01T00:00:00,92111549,140821694,93619523,78447453,128047155,182441767,116146267,120429061,88396754,78285698,126913116,16099672,48793159,,,,,1310552868,,,,,,
2016-05-02T00:00:00,88650839,123547584,78191766,63574194,127523460,152145725,112346165,125373627,87424196,71850420,109400025,13935486,43882181,,,,,1197845668,,,,,,
2016-05-03T00:00:00,89141514,141639727,76407944,61216028,124894705,145643465,115079858,112354468,83408296,67049758,108310012,13254210,41948378,,,,,1180348363,,,,,,
2016-05-04T00:00:00,73289319,100861213,60070765,50461904,105106480,113744974,117099514,94748375,71392497,57597989,85354091,10997349,35138022,,,,,975862492,,,,,,
2016-05-05T00:00:00,62597532,83729623,47622052,42873783,91401933,91180587,94563367,79221351,59438825,48372249,65933274,9368877,28095060,,,,,804398513,,,,,,
2016-05-06T00:00:00,53460259,72328891,45221221,41633654,78869881,79702511,82736398,66774676,47819219,42282828,57023136,8940371,24552310,,,,,701345355,,,,,,
2016-05-07T00:00:00,42247133,60251479,40765378,51431547,65489428,67780989,90061643,52924224,38416517,35341032,47909396,7620182,20573732,,,,,620812680,,,,,,
2016-05-08T00:00:00,37446073,49634404,33790713,36438730,58705376,55424787,76023954,48501457,34419668,31050301,40356069,6122427,17424196,,,,,525338155,,,,,,
2016-05-09T00:00:00,38417186,53697207,33873587,34547963,59884682,54483849,64674755,48204923,36881914,35041912,42634806,5638638,20550309,,,,,528531731,,,,,,
2016-05-10T00:00:00,45170456,71851590,42601548,38616486,67060651,65903713,59685558,53066123,39688409,35466620,53991179,6779279,22209363,,,,,602090975,,,,,,
2016-05-11T00:00:00,45727615,77056756,45305734,36694239,68222324,71563142,59023260,53621845,40591883,37355009,58687354,6817694,23659568,,,,,624326423,,,,,,
2016-05-12T00:00:00,43515528,64820342,41158213,41022231,64923140,59075421,60567213,50531786,37977191,33818003,48191019,5718427,17658990,,,,,568977504,,,,,,
2016-05-13T00:00:00,58424131,92765949,61721365,59357999,76197140,72437667,87628815,58866057,42929557,33879288,60209869,6271907,17046373,,,,,727736117,,,,,,
2016-05-14T00:00:00,71946960,86950261,56240196,48249797,93400223,78285167,75688962,79760202,49026501,37022973,59845952,6907776,19956277,,,,,763281247,,,,,,
2016-05-15T00:00:00,67550257,80760869,54694492,43350686,86422052,79851019,71997761,76770903,49011984,36576075,60968108,7709316,21953639,,,,,737617161,,,,,,
2016-05-16T00:00:00,59568921,79710460,49662230,41946941,78879262,108250009,77469677,66496680,45745141,37825849,63587802,8100225,23337284,,,,,740580481,,,,,,
2016-05-17T00:00:00,54921034,72283889,43569807,37504085,78497452,85668621,80562779,64683025,47520611,40717131,58848403,7432513,29132472,,,,,701341822,,,,,,
2016-05-18T00:00:00,64316607,84881358,49239017,38392551,94361254,87424572,74798024,81067877,57927311,41649364,68761289,8462572,26741320,,,,,778023116,,,,,,
2016-05-19T00:00:00,57233590,80055548,51158882,42546632,86871461,94547414,93112395,73876748,52987213,43167013,67355666,9110068,30790086,,,,,782812716,,,,,,
2016-05-20T00:00:00,49190543,68344186,43667617,35757776,76126142,84301938,74901886,63255091,45128645,40106702,59233593,7847633,26875904,,,,,674737656,,,,,,
2016-05-21T00:00:00,48508542,68064049,40562804,30900521,75127549,79629478,63910570,62140449,51509383,44484855,61390492,7664570,28328435,,,,,662221697,,,,,,
2016-05-22T00:00:00,45907730,59632557,37026633,31437078,70899158,77647260,59436984,61418054,46960001,39637975,55335678,7358835,24692213,,,,,617390156,,,,,,
2016-05-23T00:00:00,50134336,67893343,43571902,34340986,73861347,78189459,60238746,61822116,45124095,39641886,58745821,7722650,25789162,,,,,647075849,,,,,,
2016-05-24T00:00:00,55661668,72558863,44988319,39828751,79161779,73997480,63910310,64562150,45124746,38162057,56917073,7039231,22359667,,,,,664272094,,,,,,
2016-05-25T00:00:00,76283156,110351225,70239176,60958381,102604826,113886486,76332741,86383684,59273958,46669288,85562752,10132911,30225942,,,,,928904526,,,,,,
2016-05-26T00:00:00,56778008,92491389,61166396,56489002,77697938,113146218,91080487,65083051,46296133,38118963,76859968,9242378,21740345,,,,,806190276,,,,,,
2016-05-27T00:00:00,49224268,72267597,49313799,44614071,69881141,75995749,89002713,58316363,38231064,33306856,55015571,6885160,20246616,,,,,662300968,,,,,,
2016-05-28T00:00:00,44455883,56414437,38270856,33453139,66220692,59839272,62714119,54954651,33720565,28704460,45123912,5633826,16056404,,,,,545562216,,,,,,
2016-05-29T00:00:00,47875633,59568741,36672625,38236381,66998620,53130782,55298166,53754800,35197283,26881315,41158297,5169570,14579074,,,,,534521287,,,,,,
2016-05-30T00:00:00,59504255,67043462,41748412,41371501,79647735,54839957,57926450,68407747,40191536,28370750,45485098,5250921,13878328,,,,,603666152,,,,,,
2016-05-31T00:00:00,84428060,102147995,59710537,56830224,108652204,58300226,51870568,94220004,56599874,31833737,58219305,5425059,15502692,,,,,783740485,,,,,,
2016-06-01T00:00:00,87003599,113491627,68090341,61318910,111380500,66859707,50589802,99199429,61146053,36904340,68941634,5493518,16546507,,,,,846965967,,,,,,
2016-06-02T00:00:00,92737715,108038590,64196310,53556364,118608688,68184054,54333122,103892405,58899725,35025462,63916687,5752737,16117413,,,,,843259272,,,,,,
2016-06-03T00:00:00,89201055,95658635,51992253,46284425,116554475,58110511,48552303,104242684,57503542,32594892,52597395,5285900,15329938,,,,,773908008,,,,,,
2016-06-04T00:00:00,58294715,59977753,35594038,37528168,82486031,45841459,43595102,70295614,42720706,27835741,39285778,4361953,14145975,,,,,561963033,,,,,,
2016-06-05T00:00:00,46971569,52998829,31177648,31508971,67292665,43079954,42928566,52081520,34911465,25323893,38475343,4244997,13567849,,,,,484563269,,,,,,
2016-06-06T00:00:00,43389717,51353962,30129285,29348778,61457015,44901449,44753504,50860154,32335307,25636867,37309340,4359530,13889916,,,,,469724824,,,,,,
2016-06-07T00:00:00,37472930,46528972,26841935,26214330,58573735,44438389,41916480,47316153,31670437,24778999,35529082,4613326,14039363,,,,,439934131,,,,,,
2016-06-08T00:00:00,37286530,45473001,28427740,29553504,57423601,45901169,44204730,45861063,30594542,24403259,35372546,4614843,13720653,,,,,442837181,,,,,,
2016-06-09T00:00:00,39051063,48615051,28573813,27278058,59138870,45298106,42187280,47153051,31348231,24814679,35933800,4467968,15497695,,,,,449357665,,,,,,
2016-06-10T00:00:00,37275531,46244444,28773539,31717848,56004455,45033390,51023774,45122899,30429776,24785880,33697592,4512289,13024706,,,,,447646123,,,,,,
2016-06-11T00:00:00,33585035,43598474,29098397,34075943,52346470,43377474,58100679,43301044,29332859,23423274,31383102,4156448,12894896,,,,,438674095,,,,,,
2016-06-12T00:00:00,35833332,47101967,30572900,34691878,55186525,47492604,59239597,47888794,31264512,24275304,36488735,4685071,13684936,,,,,468406155,,,,,,
2016-06-13T00:00:00,40689475,59133921,36177216,41445349,60781685,57221114,60579590,50217809,34756573,27622352,42385378,5453069,17072615,,,,,533536146,,,,,,
2016-06-14T00:00:00,41287022,61793031,37893383,30622972,63718393,58703196,62884573,50537958,35741352,28961067,44632288,5512131,18460476,,,,,540747842,,,,,,
2016-06-15T00:00:00,39871441,64306922,39963099,34426683,62011441,56875047,65850244,49892520,35957698,30568936,47125899,5179370,18862179,,,,,550891479,,,,,,
2016-06-16T00:00:00,39897299,64065541,39072585,41207027,62853551,58952377,71391107,50796691,36049043,28732576,49111223,5415197,16969568,,,,,564513785,,,,,,
2016-06-17T00:00:00,41896098,63684459,42342746,44665000,64357883,60603247,69224199,54686323,35923124,29028381,45260223,5732556,17706127,,,,,575110366,,,,,,
2016-06-18T00:00:00,45759846,58735803,38302038,36097647,66557262,55907771,53955515,57956466,35393398,27026979,41273643,4890669,15286944,,,,,537143981,,,,,,
2016-06-19T00:00:00,39330977,53725458,34934459,30600687,60365974,58779016,55567836,52596008,36914499,28761347,42465927,5401703,19286687,,,,,518730578,,,,,,
2016-06-20T00:00:00,40789598,56641002,33205739,26666084,61938690,57524835,51436624,52074812,35816550,28902784,43411749,5434264,18131273,,,,,511974004,,,,,,
2016-06-21T00:00:00,36976842,51173885,29705634,25275774,57422128,53309780,50172416,45902164,33864267,27159005,40226823,4974105,16435418,,,,,472598241,,,,,,
2016-06-22T00:00:00,36637089,49472491,27541742,23668753,56070609,50637678,46223367,43940432,32543007,27048811,39744346,4845008,15973922,,,,,454347255,,,,,,
2016-06-23T00:00:00,36972858,48937486,27209716,22581256,54602563,48251070,41253128,43626135,32580695,26365551,38113284,4826443,15465013,,,,,440785198,,,,,,
2016-06-24T00:00:00,36529080,47505600,27217816,22622165,55356697,50721855,40917346,44478259,33289971,26207107,36556765,4701325,14596703,,,,,440700689,,,,,,
2016-06-25T00:00:00,35170142,45428258,25593382,22050351,55369264,48224058,39303067,45164304,33006324,25235826,34756819,4515751,14048074,,,,,427865620,,,,,,
2016-06-26T00:00:00,37354990,48976929,27295384,22616392,57102817,56556019,44255859,47736753,34778482,27634172,39369782,5353854,17754494,,,,,466785927,,,,,,
2016-06-27T00:00:00,37887729,53383204,30801775,25821515,56387614,59504097,49255421,45514766,32956030,27220844,41469920,5385237,16348729,,,,,481936881,,,,,,
2016-06-28T00:00:00,39650081,60677180,35834644,31018167,59608274,70036424,54757688,47239001,35930094,30087026,48874659,6437271,19691912,,,,,539842421,,,,,,
2016-06-29T00:00:00,45208935,71579832,39581658,36581667,68360582,77644092,54728550,56055924,43985300,34768461,58793152,6914715,24279641,,,,,618482509,,,,,,
2016-06-30T00:00:00,39882152,59425512,36097710,32280510,61145185,68559223,58254561,50275536,37103297,30423453,47707822,6479071,20743832,,,,,548377864,,,,,,
2016-07-01T00:00:00,39990763,57905496,36868909,31316963,63399412,69047458,55273060,51334950,35780034,29411652,45806006,6165101,18761541,,,,,541061345,,,,,,
2016-07-02T00:00:00,38615234,54300837,35988465,29975511,61572224,69331425,55873955,51660683,35195406,27497356,42656534,5817581,17018203,,,,,525503414,,,,,,
2016-07-03T00:00:00,36149326,49670195,31498160,27320977,56779313,57372722,54777662,48253628,32548790,25685787,37738509,5301372,15415180,,,,,478511621,,,,,,
2016-07-04T00:00:00,36112709,52089779,31536476,30224273,56889498,58474499,62812175,46437847,34524657,27462843,39961173,5726792,19327771,,,,,501580492,,,,,,
2016-07-05T00:00:00,37291581,50880980,31321319,29922143,57539827,60844279,54484673,45490791,33643349,26922920,42277613,5602599,16621842,,,,,492843916,,,,,,
2016-07-06T00:00:00,36343425,52283006,31126550,28969066,55729937,58571002,57392221,44317556,33180727,26862593,40945554,5427500,16461613,,,,,487610750,,,,,,
2016-07-07T00:00:00,34629032,50275832,28755755,25234133,52694564,56644392,45537415,42580518,31883244,25930732,40694704,5411319,19536359,,,,,459807999,,,,,,
2016-07-08T00:00:00,34054720,47448000,28399370,23175234,52744411,54342319,41603561,42494884,30716945,24777925,36374255,5001236,11857778,,,,,432990638,,,,,,
2016-07-09T00:00:00,31450740,41783739,25808345,21449556,49502921,50690137,39527134,40758677,28476974,22293541,32600412,4727066,14192800,,,,,403262042,,,,,,
2016-07-10T00:00:00,31745996,41055468,23961012,20705867,49511693,48465692,40643689,41834153,29314469,22966942,33640208,4799137,15100716,,,,,403745042,,,,,,
2016-07-11T00:00:00,34572847,49659947,29135988,23961929,53602485,64533744,44888247,43651787,31081280,25792091,39298811,5878649,17258020,,,,,463315825,,,,,,
2016-07-12T00:00:00,37597760,55792237,30084675,26677780,58034410,65175173,48248256,46631714,34258103,27424578,47700734,6215106,17392001,,,,,501232527,,,,,,
2016-07-13T00:00:00,38989119,57927327,31498490,27688614,59887344,64866606,46956460,49507859,34778420,28469479,48634960,5964656,17052986,,,,,512222320,,,,,,
2016-07-14T00:00:00,37842710,52776368,30278479,26718320,57712508,58502325,42732459,46467856,33434982,27349860,43578896,5427044,16507866,,,,,479329673,,,,,,
2016-07-15T00:00:00,36579299,51890101,30369777,25605589,56539258,61377384,45970068,44583987,33665831,27170056,42521999,5509706,18193958,,,,,479977013,,,,,,
2016-07-16T00:00:00,30317063,40148291,24749007,19555476,49013740,50779153,47008897,40076506,27973071,23123228,32871023,4590455,16622559,,,,,406828469,,,,,,
2016-07-17T00:00:00,28883978,39682982,23813736,19909914,45755163,47137294,50707247,37471777,26617441,21891398,31241508,4249029,15619268,,,,,392980735,,,,,,
2016-07-18T00:00:00,30007020,42954765,24431743,20013755,45608667,45534280,38659685,35616930,26759137,22185374,33554091,4288626,13357109,,,,,382971182,,,,,,
2016-07-19T00:00:00,27963108,40063558,22376962,18641958,42582898,40676857,31313148,33377881,25219710,20494233,30873249,3945312,12365526,,,,,349894400,,,,,,
2016-07-20T00:00:00,27890727,40640928,22426030,18813621,42372462,42365158,32251885,33255786,25704153,21676022,30433812,4099281,12890835,,,,,354820700,,,,,,
2016-07-21T00:00:00,29209183,41203585,23458852,19489333,43976810,40046066,34161630,35007287,26839800,22610370,32687006,4239876,13385791,,,,,366315589,,,,,,
2016-07-22T00:00:00,29378693,39277939,22311414,17939314,44516824,41237625,33336579,35405225,21739213,21568501,30187963,4289485,12392154,,,,,353580929,,,,,,
2016-07-23T00:00:00,26465741,34342223,19865082,16167668,41183790,36774441,32914435,34212191,24570295,19815969,26229885,3681378,10816089,,,,,327039187,,,,,,
2016-07-24T00:00:00,26682142,34914562,20031036,16804196,41942962,38545845,36315217,34635307,25522259,20504957,27709302,4415883,12623995,,,,,340647663,,,,,,
2016-07-25T00:00:00,29948044,41209272,24295605,19696897,45353211,46134912,41519062,36139079,27779634,23267415,33234235,4431038,13944549,,,,,386952953,,,,,,
2016-07-26T00:00:00,29702194,43961470,25786207,20860187,46165183,47667426,45324962,37047276,28745630,23741752,33073757,4698362,14634786,,,,,401409192,,,,,,
2016-07-27T00:00:00,29564703,44183260,24873239,20653144,46221676,47762043,-12764921,-32134916,2629833,23462686,32730427,4547789,13779961,,,,,245508924,,,,,,
2016-07-28T00:00:00,30164821,44587007,27251956,24291562,47123781,52000023,33835338,37628486,28841679,23784860,34133691,4798030,14892847,,,,,403334081,,,,,,
2016-07-29T00:00:00,28418940,42710764,23012313,16227718,44269359,42340595,31271404,38786772,22533793,22890882,28721496,3334498,4787768,,,,,349306302,,,,,,
2016-07-30T00:00:00,32772937,39385971,24195684,18386882,49432460,52797877,37807136,65219081,27118964,22110724,35738189,4134214,12239284,,,,,421339403,,,,,,
2016-07-31T00:00:00,28797441,37352224,24860397,20906061,45135110,45665531,40411842,37104383,27358250,21195963,31964970,4837523,13137420,,,,,378727115,,,,,,
2016-08-01T00:00:00,32326908,42705083,27626780,21638348,51805774,52135311,39219413,40880325,32151977,24371132,38101465,4896431,17751272,,,,,425610219,,,,,,
2016-08-02T00:00:00,32784020,43142336,27863821,22863210,50511294,50465938,42412651,41141980,30508369,24610558,35121212,4728562,15449479,,,,,421603430,,,,,,
2016-08-03T00:00:00,31665978,41096054,25974095,21350729,48559820,51005508,41445523,40284501,28783915,24389344,33190139,4598519,15815336,,,,,408159461,,,,,,
2016-08-04T00:00:00,32794397,42039175,26007908,21437264,49405251,52220732,40809915,40227802,29463574,24362816,33985941,4995171,15510180,,,,,413260126,,,,,,
2016-08-05T00:00:00,31805140,39836613,24139399,20669867,48313896,46752553,42562430,39057546,28881803,23362097,32966053,4320738,14007303,,,,,396675438,,,,,,
2016-08-06T00:00:00,28061438,32339513,20476241,17857727,44108436,38670134,38005712,36343950,26103970,20633515,27116059,3822769,11527226,,,,,345066690,,,,,,
